paper_id	affiliations
hou17b_interspeech	['national engineering laboratory for speech and language information processing', 'university of science and technology of china, hefei, anhui, p r. china']
fukuda17_interspeech	['ibm watson multimodal, ibm research, chuo-ku hakozaki, tokyo', '-8510, japan', 'ibm t j. watson research center, yorktown heights, ny 10598, us']
prabhavalkar17b_interspeech	['google, inc., u.s.a', 'nvidia, u.s.a.']
soltau17_interspeech	['google, new york city, ny, usa']
guo17c_interspeech	['department of electrical engineering, university of california, los angeles, ca', ', usa']
ranjan17b_interspeech	['center for robust speech systems (crss)', 'the university of texas at dallas, richardson, tx, usa']
mahto17_interspeech	['data science research laboratories, nec corporation, japan']
wang17l_interspeech	['data science research laboratories, nec corporation, japan']
alam17b_interspeech	['computer research institute of montreal (crim)', 'voicetrust, germany']
castan17_interspeech	['speech technology and research laboratory, sri international, california, usa', 'instituto de investigacion en ciencias de la computacion (icc), conicet-uba, argentina', 'audias-atvs, universidad autonoma de madrid, madrid, spain']
abidi17_interspeech	"[""ecole superieure d'informatique (esi), algiers, algeria"", 'smart group, loria, f-54600, france']"
narwekar17_interspeech	['dept of computer science, university of illinois at urbana champaign, il, usa 61801', 'dept of electrical engineering, indian institute of science, bangalore, india 560012']
abdelaziz17b_interspeech	['international computer science institute, berkeley, usa']
howcroft17_interspeech	['department of language science and technology', 'saarland informatics campus, saarland university, germany']
mansikkaniemi17_interspeech	['department of signal processing and acoustics, aalto university, finland']
abdo17_interspeech	['alexandria university, phonetics and linguistics department, egypt', 'cairo university, faculty of computers & information, egypt']
hughes17_interspeech	['department of language and linguistic science, university of york, uk']
delvaux17_interspeech	['institut de recherche en sciences et technologies du langage, umons, belgium', 'fonds national de la recherche scientifique, belgium']
wu17g_interspeech	['laboratoire de phonetique et phonologie (umr7018, cnrs-sorbonne nouvelle), france', 'limsi, cnrs, universite paris-saclay, rue john von neumann, f-91405 orsay cedex, france']
duran17_interspeech	['institute for natural language processing, university of stuttgart, germany', 'south african centre for digital language resources, south africa']
kohtz17_interspeech	['dept. of general linguistics, isfas, kiel university, germany', 'mads clausen institute, irca, university of southern denmark, soenderborg, denmark']
gessinger17_interspeech	['computational linguistics & phonetics, saarland university, germany', 'multimodal computing and interaction, saarland university, germany', 'german research center for artificial intelligence (dfki gmbh), saarbrucken, germany']
ghaffarzadegan17_interspeech	['robert bosch research and technology center (rtc), palo alto, ca', 'robert bosch gmbh', ' stuttgart, germany']
tran17b_interspeech	['institute for infocomm research a*star, singapore']
chang17_interspeech	['google inc., u.s.a']
baby17_interspeech	['department of computer science and engineering', 'indian institute of technology madras']
wang17m_interspeech	['college of electrical engineering and computer science, national taiwan university']
yin17_interspeech	['limsi, cnrs, univ. paris-sud, universite paris-saclay, f-91405 orsay, france']
do17c_interspeech	['toshiba research europe', ' cambridge science park, cambridge, united kingdom']
fujimoto17_interspeech	['national institute of information and communications technology, japan']
papadopoulos17b_interspeech	['university of southern california, signal analysis and interpretation lab, usa']
ge17_interspeech	"['the key laboratory of speech acoustic and content understanding, institute of acoustics, china', 'school of electrical and computer engineering, georgia institute of technology, ga, usa', ""national laboratory of radar signal processing, xidian university, xi'an, china"", 'faculty of computer and telecommunication engineering, university of enna kore, enna, italy']"
tran17c_interspeech	['ntt communication science laboratories, ntt corporation,', '-4, hikaridai, seika-cho (keihana science city), soraku-gun, kyoto 619-0237 japan']
zhang17l_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, china', 'university of chinese academy of sciences, china', 'xinjiang laboratory of minority speech and language information processing,', 'xinjiang technical institute of physics and chemistry, chinese academy of sciences, china']
huang17h_interspeech	['department of computer science and engineering', 'the hong kong university of science and technology']
kim17h_interspeech	['electrical computer engineering', 'carnegie mellon university']
menon17_interspeech	['department of electrical and computer engineering, carnegie mellon university, pittsburgh, pa', 'google, mountain view, ca']
caroselli17_interspeech	['google, inc.']
zihlmann17_interspeech	['phonetics laboratory, department of comparative linguistics, university of zurich, switzerland']
mcauliffe17b_interspeech	['department of linguistics, mcgill university, canada', 'department of linguistics, university of maryland, usa']
hughes17b_interspeech	['department of language and linguistic science, university of york, uk', 'j p french associates, york, uk']
arantes17_interspeech	['languages and linguistics department, sao carlos federal university, brazil', 'department of linguistics, stockholm university, sweden']
volin17_interspeech	['institute of phonetics, faculty of arts, charles university in prague, czech republic', 'department of circuit theory, faculty of electrical engineering, czech technical university in', 'prague, czech republic']
plantehebert17_interspeech	['laboratoire de sciences phonetiques, universite de montreal, montreal, canada', 'laboratoire de recherche en electrophysiologie cognitive, hôpital riviere-des-prairies, montreal,', 'canada']
cooperleavitt17_interspeech	['limsi, cnrs, universite paris-saclay, france', 'lpp, cnrs-paris 3/sorbonne nouvelle, france']
murphy17_interspeech	['phonetics and speech laboratory, school of linguistic, speech and communication sciences', 'trinity college dublin, ireland']
barbosa17_interspeech	['instituto de estudos da linguagem, university of campinas, brazil', 'liacc, catholic university of sao paulo, brazil', 'limsi, cnrs & univ. paris-saclay, orsay, france']
gendrot17_interspeech	['universite sorbonne-nouvelle paris 3 - laboratoire de phonetique et phonologie umr 7018,', 'france']
narendra17_interspeech	['aalto university, department of signal processing and acoustics, espoo, finland']
christodoulides17_interspeech	['centre valibel, il&c, universite catholique de louvain, belgium']
levit17_interspeech	['microsoft, usa']
airaksinen17_interspeech	['aalto university, finland']
hantke17b_interspeech	['chair of complex & intelligent systems, university of passau, germany', 'machine intelligence & signal processing group, technische universitat munchen, germany', 'department of computing, imperial college london, uk']
henter17_interspeech	['digital content and media sciences research division, national institute of informatics, japan', 'the centre for speech technology research, the university of edinburgh, uk']
takamichi17_interspeech	['graduate school of information science and technology, the university of tokyo, japan.', 'interdisciplinary graduate school of science and engineering, tokyo institute of technology,', 'japan.']
pollet17_interspeech	['tts research dept., nuance communications']
cooper17_interspeech	['columbia university, usa', 'google, usa']
rosenberg17_interspeech	['ibm watson, usa']
adiga17b_interspeech	['department of electronics and electrical engineering', 'indian institute of technology guwahati, india']
gonzalez17_interspeech	['department of computer science, university of sheffield, sheffield, uk', 'school of engineering, university of hull, kingston upon hull, uk', 'hull and east yorkshire hospitals trust, castle hill hospital, cottingham, uk', 'practical control ltd, sheffield, uk']
greenwood17_interspeech	['school of computing sciences', 'university of east anglia', 'united kingdom']
wester17_interspeech	['cereproc ltd., edinburgh, uk']
blaauw17_interspeech	['music technology group, universitat pompeu fabra, barcelona, spain']
wang17n_interspeech	['jaitly, zongheng yang, ying xiao∗, zhifeng chen, samy bengio†, quoc le,', 'yannis agiomyrgiannakis, rob clark, rif a saurous∗', 'google, inc.']
capes17_interspeech	['apple inc., usa']
esch17_interspeech	['google, mountain view, ca, usa', 'google, new york, ny, usa']
nakashika17b_interspeech	['university of electro-communications, tokyo, japan', 'national institute of informatics, tokyo, japan', 'university of edinburgh, edinburgh, uk']
zioko17_interspeech	['agh university of science and technology,', 'department of computer science, electronics and telecommunications,', 'al. mickiewicza 30, krak', '´', 'ow, poland', 'techmo, krakow, poland, techmo.pl']
arai17b_interspeech	['department of information and communication sciences', 'sophia university, tokyo, japan']
masudakatsuse17_interspeech	['kindai university, japan']
bunnell17_interspeech	['nemours biomedical research, usa']
heeringa17_interspeech	['fryske akademy, the netherlands']
